,Date,Open,High,Low,Close,Adj Close,Volume
2425,2021-08-23,138.998505,142.177002,138.747955,141.099503,141.099503,21090000
2426,2021-08-24,141.543503,143.007507,141.3535,142.398499,142.398499,15126000
2427,2021-08-25,142.882996,143.313004,142.439499,142.949997,142.949997,12838000
2428,2021-08-26,142.6185,143.134796,142.091507,142.123001,142.123001,14922000
2429,2021-08-27,142.112503,145.011002,142.020004,144.550507,144.550507,24562000
2430,2021-08-30,144.704498,146.489502,144.600006,145.469498,145.469498,16916000
2431,2021-08-31,145.884506,146.112,145.0,145.462006,145.462006,26756000
2432,2021-09-01,145.649994,146.820496,145.614502,145.841995,145.841995,15824000
2433,2021-09-02,145.949493,146.324997,144.106506,144.218994,144.218994,21844000
2434,2021-09-03,144.145996,145.376999,143.505005,144.774994,144.774994,19104000
2435,2021-09-07,144.749496,145.824005,144.541,145.518997,145.518997,15170000
2436,2021-09-08,145.393494,145.550995,144.199997,144.883499,144.883499,15486000
2437,2021-09-09,144.883499,145.669495,144.434006,144.913498,144.913498,14798000
2438,2021-09-10,145.443497,146.018997,141.741501,141.921005,141.921005,32896000
2439,2021-09-13,143.201004,144.190994,142.282501,143.464996,143.464996,20176000
2440,2021-09-14,144.160995,144.727493,142.905502,143.406006,143.406006,18916000
2441,2021-09-15,143.759003,145.581497,142.255997,145.205994,145.205994,20648000
2442,2021-09-16,145.121002,145.199997,143.416351,144.373505,144.373505,20292000
2443,2021-09-17,143.798492,144.249496,141.061493,141.463501,141.463501,60040000
2444,2021-09-20,139.000198,139.362503,137.052994,139.016998,139.016998,34918000
2445,2021-09-21,140.117004,140.8116,138.905502,139.6465,139.6465,18130000
2446,2021-09-22,140.050507,141.583496,139.471756,140.938507,140.938507,22068000
2447,2021-09-23,141.609497,142.252457,141.096497,141.826508,141.826508,17272000
2448,2021-09-24,140.945999,142.903503,140.850494,142.632996,142.632996,14950000
2449,2021-09-27,141.585495,142.5,140.5,141.501007,141.501007,18844000
2450,2021-09-28,139.088501,139.606506,135.699997,136.184006,136.184006,42190000
2451,2021-09-29,137.109695,137.398499,134.25,134.520996,134.520996,26338000
2452,2021-09-30,134.324997,135.589996,133.0,133.265503,133.265503,35294000
2453,2021-10-01,133.554504,137.070999,133.377502,136.462494,136.462494,28388000
2454,2021-10-04,135.699493,135.699997,131.166504,133.764999,133.764999,31530000
2455,2021-10-05,134.0,137.362,134.0,136.177002,136.177002,24126000
2456,2021-10-06,134.625504,137.852005,134.486496,137.354004,137.354004,19764000
2457,2021-10-07,138.863007,140.154449,138.563004,139.185501,139.185501,18250000
2458,2021-10-08,139.906006,140.317001,139.429352,140.056,140.056,18924000
2459,2021-10-11,139.800003,140.763657,138.806503,138.847504,138.847504,16584000
2460,2021-10-12,139.637497,139.695007,136.25,136.712997,136.712997,22536000
2461,2021-10-13,137.75,138.550003,136.976501,137.899994,137.899994,16380000
2462,2021-10-14,139.951996,141.651505,139.339005,141.412003,141.412003,21426000
2463,2021-10-15,142.199997,142.199997,141.064499,141.675003,141.675003,21250000
2464,2021-10-18,141.213501,142.998749,141.213501,142.960495,142.960495,16564000
2465,2021-10-19,143.291504,144.106995,143.095993,143.822006,143.822006,15316000
2466,2021-10-20,144.222504,144.247757,141.912003,142.414993,142.414993,17940000
2467,2021-10-21,142.192001,142.849503,141.636993,142.780502,142.780502,14850000
2468,2021-10-22,140.350998,141.558502,137.170502,138.625,138.625,30182000
2469,2021-10-25,138.810501,139.205795,136.748505,138.772995,138.772995,21082000
2470,2021-10-26,140.606003,140.839493,139.005493,139.671997,139.671997,28258000
2471,2021-10-27,139.902496,149.117996,139.902496,146.427505,146.427505,51850000
2472,2021-10-28,147.298996,147.4245,144.763504,146.128998,146.128998,32418000
2473,2021-10-29,145.520004,148.613007,145.166504,148.270493,148.270493,28954000
2474,2021-11-01,148.164993,148.399506,143.579498,143.774002,143.774002,32272000
2475,2021-11-02,144.809402,146.920502,144.641006,145.863007,145.863007,21150000
2476,2021-11-03,146.274994,146.910507,145.053497,146.789993,146.789993,17886000
2477,2021-11-04,147.199997,149.949997,146.634995,148.682999,148.682999,24700000
2478,2021-11-05,149.3535,150.570755,148.651993,149.240997,149.240997,20408000
2479,2021-11-08,150.0,151.0345,149.119995,149.351501,149.351501,18388000
2480,2021-11-09,149.746002,150.378494,147.507004,149.248505,149.248505,16876000
2481,2021-11-10,148.00975,148.699997,145.324997,146.626007,146.626007,22708000
2482,2021-11-11,147.106995,148.502243,146.694504,146.748001,146.748001,12464000
2483,2021-11-12,147.831497,149.859497,146.453995,149.645493,149.645493,17048000
2484,2021-11-15,150.0,150.477005,148.652496,149.388,149.388,16248000
2485,2021-11-16,149.170502,149.832504,148.350006,149.076004,149.076004,17254000
2486,2021-11-17,149.229004,149.626007,148.563004,149.061996,149.061996,15290000
2487,2021-11-18,149.145996,151.610001,148.998505,150.709,150.709,26658000
2488,2021-11-19,151.0,151.850006,149.887497,149.952499,149.952499,19766000
2489,2021-11-22,150.141754,150.744507,147.005493,147.078506,147.078506,24608000
2490,2021-11-23,147.113007,147.694,144.889496,146.757004,146.757004,18126000
2491,2021-11-24,146.350006,147.0,145.199005,146.717499,146.717499,16464000
2492,2021-11-26,145.015503,145.296997,142.485504,142.806,142.806,16992000
2493,2021-11-29,144.298492,146.862,144.298492,146.113998,146.113998,26276000
2494,2021-11-30,145.450256,146.628494,142.065994,142.451996,142.451996,41590000
2495,2021-12-01,144.212494,146.499146,141.5,141.617996,141.617996,28476000
2496,2021-12-02,141.824005,144.675003,140.981995,143.776505,143.776505,21250000
2497,2021-12-03,144.495499,145.212997,141.149994,142.520493,142.520493,26688000
2498,2021-12-06,143.574005,144.351501,140.647003,143.796494,143.796494,22198000
2499,2021-12-07,145.949997,148.300003,145.702499,148.036499,148.036499,23258000
2500,2021-12-08,148.331497,149.156494,147.199997,148.720505,148.720505,18964000
2501,2021-12-09,148.175995,149.604996,147.529007,148.106003,148.106003,18580000
2502,2021-12-10,149.100006,149.399994,147.357498,148.675003,148.675003,21634000
2503,2021-12-13,148.444,148.5625,146.360001,146.704498,146.704498,24104000
2504,2021-12-14,144.770004,145.442001,142.242493,144.970505,144.970505,24778000
2505,2021-12-15,144.365997,147.517242,142.705505,147.3685,147.3685,27280000
2506,2021-12-16,148.076996,148.551498,144.092499,144.838501,144.838501,27400000
2507,2021-12-17,142.714493,144.460098,141.787994,142.802994,142.802994,43404000
2508,2021-12-20,140.679596,142.610504,140.25,142.401505,142.401505,20264000
2509,2021-12-21,143.149994,144.692047,141.735001,144.220505,144.220505,19548000
2510,2021-12-22,144.100006,147.302994,143.962997,146.949005,146.949005,18438000
2511,2021-12-23,147.089493,148.572601,146.950851,147.142502,147.142502,13818000
2512,2021-12-27,147.463501,148.426498,147.25,148.063995,148.063995,13256000
2513,2021-12-28,148.374496,148.374496,145.935501,146.447998,146.447998,18624000
2514,2021-12-29,146.429504,147.183746,145.504501,146.504501,146.504501,17022000
2515,2021-12-30,146.449997,147.0625,145.758499,146.002502,146.002502,12978000
2516,2021-12-31,145.544006,146.365005,144.677505,144.679504,144.679504,17298000
2517,2022-01-03,144.475494,145.550003,143.502502,145.074493,145.074493,25214000
2518,2022-01-04,145.550507,146.610001,143.816147,144.416504,144.416504,22928000
2519,2022-01-05,144.181,144.298004,137.523499,137.653503,137.653503,49642000
2520,2022-01-06,137.497498,139.686005,136.763504,137.550995,137.550995,29050000
2521,2022-01-07,137.904999,138.254745,135.789001,137.004501,137.004501,19408000
2522,2022-01-10,135.098999,138.639999,133.140503,138.574005,138.574005,34096000
2523,2022-01-11,138.180496,140.329498,136.813507,140.017502,140.017502,23502000
2524,2022-01-12,141.554504,142.814255,141.112,141.647995,141.647995,23642000
2525,2022-01-13,141.8405,143.185501,138.914001,139.130997,139.130997,26566000
2526,2022-01-14,137.5,141.2005,137.5,139.786499,139.786499,23826000
2527,2022-01-18,136.600006,137.391495,135.617004,136.290497,136.290497,27382000
2528,2022-01-19,136.938507,138.399506,135.5,135.651993,135.651993,20796000
2529,2022-01-20,136.514008,137.912003,133.144501,133.5065,133.5065,21930000
2530,2022-01-21,133.011993,134.760498,130.001007,130.091995,130.091995,41920000
2531,2022-01-24,126.027496,130.778503,124.641953,130.371994,130.371994,55148000
2532,2022-01-25,128.435501,129.338501,126.377998,126.735497,126.735497,36008000
2533,2022-01-26,130.592499,132.807495,127.153503,129.240005,129.240005,39630000
2534,2022-01-27,131.360992,132.609955,128.945007,129.121002,129.121002,30248000
2535,2022-01-28,130.0,133.370499,128.694504,133.289505,133.289505,30518000
2536,2022-01-31,134.197998,135.843506,132.274002,135.698502,135.698502,34056000
2537,2022-02-01,137.835007,138.199997,134.568253,137.878494,137.878494,51204000
2538,2022-02-02,151.863495,152.100006,145.557495,148.036499,148.036499,89750000
2539,2022-02-03,145.294998,149.117706,142.205002,142.650497,142.650497,56930000
2540,2022-02-04,143.016998,144.535248,139.817505,143.016006,143.016006,49224000
2541,2022-02-07,143.709,143.846497,138.699005,138.938004,138.938004,44610000
2542,2022-02-08,138.991257,139.837097,136.873001,139.212997,139.212997,34256000
2543,2022-02-09,140.849747,142.175507,140.376999,141.453003,141.453003,28628000
2544,2022-02-10,139.5,141.431,138.050003,138.602493,138.602493,33018000
2545,2022-02-11,138.75,139.283249,133.288498,134.130005,134.130005,38808000
2546,2022-02-14,133.365494,136.166504,133.302002,135.300003,135.300003,26792000
2547,2022-02-15,137.471497,137.899994,135.539505,136.425507,136.425507,26578000
2548,2022-02-16,136.430496,137.945999,134.823654,137.487503,137.487503,25610000
2549,2022-02-17,136.149994,136.839493,132.201996,132.308502,132.308502,30968000
2550,2022-02-18,133.037506,133.824005,130.307053,130.467499,130.467499,31858000
2551,2022-02-22,129.985001,131.900757,127.740997,129.402496,129.402496,38906000
2552,2022-02-23,131.078506,131.748993,127.503502,127.584999,127.584999,26432000
2553,2022-02-24,125.0,133.037003,124.764503,132.673492,132.673492,43166000
2554,2022-02-25,133.525497,135.389008,131.764999,134.519501,134.519501,26236000
2555,2022-02-28,133.2845,135.640503,132.825256,134.891006,134.891006,29676000
2556,2022-03-01,134.479996,136.110992,133.378494,134.167999,134.167999,24640000
2557,2022-03-02,134.608246,135.615494,133.432495,134.751495,134.751495,23966000
2558,2022-03-03,135.9785,136.713806,133.431,134.307999,134.307999,19780000
2559,2022-03-04,133.382507,134.199005,130.408493,132.121994,132.121994,24446000
2560,2022-03-07,131.904007,131.904007,126.410004,126.4645,126.4645,39178000
2561,2022-03-08,126.250504,131.246506,125.860748,127.278503,127.278503,35250000
2562,2022-03-09,131.399994,134.198502,130.087997,133.865997,133.865997,32258000
2563,2022-03-10,131.462494,133.538498,131.401001,132.682007,132.682007,24266000
2564,2022-03-11,133.999496,134.199997,130.296494,130.475494,130.475494,26600000
2565,2022-03-14,130.572998,131.026001,126.413002,126.740997,126.740997,30254000
2566,2022-03-15,127.741501,130.517242,126.568001,129.660507,129.660507,30292000
2567,2022-03-16,131.0,133.770996,129.201004,133.690506,133.690506,32058000
2568,2022-03-17,133.320999,134.739502,132.718994,134.600494,134.600494,23994000
2569,2022-03-18,133.884003,136.913498,132.932007,136.801498,136.801498,45900000
2570,2022-03-21,136.847504,137.582504,134.611496,136.4785,136.4785,26632000
2571,2022-03-22,136.5,141.5,136.5,140.277496,140.277496,29776000
2572,2022-03-23,139.138504,140.024994,138.166504,138.503494,138.503494,25302000
2573,2022-03-24,139.272507,141.3965,138.039398,141.311996,141.311996,20544000
2574,2022-03-25,141.753998,141.959503,139.699493,141.5215,141.5215,19270000
2575,2022-03-28,140.684494,141.976501,139.828156,141.949997,141.949997,23774000
2576,2022-03-29,143.160507,144.162506,142.483994,143.25,143.25,28678000
2577,2022-03-30,142.869995,143.480499,142.167999,142.644501,142.644501,21046000
2578,2022-03-31,142.448502,142.644501,139.619003,139.649506,139.649506,29516000
2579,2022-04-01,140.009995,140.949997,138.796997,140.699997,140.699997,23480000
2580,2022-04-04,140.824493,144.043747,140.824493,143.642502,143.642502,19076000
2581,2022-04-05,143.399506,143.589996,140.943497,141.063004,141.063004,19256000
2582,2022-04-06,139.161499,139.848495,136.418106,137.175995,137.175995,23574000
2583,2022-04-07,136.617996,137.701508,134.857254,136.464996,136.464996,19448000
2584,2022-04-08,136.25,136.25,133.752502,134.010498,134.010498,16434000
2585,2022-04-11,132.899994,132.939194,129.617493,129.796494,129.796494,24188000
2586,2022-04-12,132.423492,132.423492,127.575996,128.374496,128.374496,23004000
2587,2022-04-13,128.626495,130.655746,128.438599,130.285995,130.285995,19542000
2588,2022-04-14,130.649506,130.710251,127.111504,127.252998,127.252998,23484000
2589,2022-04-18,127.410004,128.712006,126.578453,127.960999,127.960999,14918000
2590,2022-04-19,128.076996,130.903748,127.4515,130.531006,130.531006,22720000
2591,2022-04-20,131.283997,131.923492,127.894051,128.245499,128.245499,22610000
2592,2022-04-21,129.350006,130.307495,124.650002,124.9375,124.9375,30158000
2593,2022-04-22,125.0,125.452003,119.140503,119.613998,119.613998,46410000
2594,2022-04-25,119.429497,123.278,118.769249,123.25,123.25,34522000
2595,2022-04-26,122.75,122.75,119.16185,119.505997,119.505997,49394000
2596,2022-04-27,114.373001,117.5,113.124252,115.0205,115.0205,62238000
2597,2022-04-28,117.114998,120.438499,115.143898,119.411499,119.411499,36790000
2598,2022-04-29,117.578003,118.959999,114.694,114.966499,114.966499,33694000
2599,2022-05-02,113.906502,117.3395,113.399498,117.156998,117.156998,30280000
2600,2022-05-03,116.764999,119.300003,116.626999,118.129501,118.129501,21216000
2601,2022-05-04,118.003502,123.142998,115.738503,122.574997,122.574997,33232000
2602,2022-05-05,120.220497,121.233253,115.182503,116.746498,116.746498,43090000
2603,2022-05-06,115.518997,117.498497,114.142998,115.660004,115.660004,35310000
2604,2022-05-09,113.303497,115.562897,112.551498,113.084,113.084,34520000
2605,2022-05-10,116.040497,116.691002,113.383301,114.584503,114.584503,31158000
2606,2022-05-11,113.710503,116.670998,113.650002,113.960999,113.960999,36502000
2607,2022-05-12,111.938004,114.856499,110.113503,113.161003,113.161003,41464000
2608,2022-05-13,114.845497,118.084999,114.0,116.515503,116.515503,29738000
2609,2022-05-16,115.384003,116.607498,114.334999,114.792503,114.792503,23282000
2610,2022-05-17,117.227501,117.227501,115.337502,116.7015,116.7015,21576000
2611,2022-05-18,115.237503,115.695648,112.141998,112.401001,112.401001,27982000
2612,2022-05-19,111.841003,113.587502,110.468002,110.745499,110.745499,29192000
2613,2022-05-20,112.085503,112.550003,106.373001,109.313004,109.313004,37586000
2614,2022-05-23,110.103996,112.005501,109.154251,111.666496,111.666496,31558000
2615,2022-05-24,106.377502,106.394997,102.208,105.926003,105.926003,60386000
2616,2022-05-25,105.141998,106.544701,104.21125,105.8395,105.8395,37900000
2617,2022-05-26,106.050499,108.955254,105.487999,108.295998,108.295998,30288000
2618,2022-05-27,109.788498,112.867996,109.550003,112.799004,112.799004,29924000
2619,2022-05-31,113.079002,116.433502,112.572502,114.039001,114.039001,51302000
2620,2022-06-01,114.931503,117.399002,113.550499,114.137001,114.137001,28630000
2621,2022-06-02,114.188004,117.898003,113.307999,117.746002,117.746002,27472000
2622,2022-06-03,115.9925,116.364502,113.667999,114.564003,114.564003,25052000
2623,2022-06-06,116.7425,119.398499,116.528297,117.010498,117.010498,23786000
2624,2022-06-07,115.648003,117.74865,115.125504,117.2295,117.2295,26414000
2625,2022-06-08,116.876503,118.646004,116.696747,117.237999,117.237999,22544000
2626,2022-06-09,116.341499,118.349998,114.866997,114.917999,114.917999,23142000
2627,2022-06-10,112.78125,113.497002,110.861,111.427498,111.427498,31324000
2628,2022-06-13,107.445999,109.218498,106.588051,106.876503,106.876503,36756000
2629,2022-06-14,106.889999,108.457497,106.351997,107.194,107.194,25480000
2630,2022-06-15,108.899498,112.063004,108.118752,110.390503,110.390503,33192000
2631,2022-06-16,108.149498,109.290497,105.792503,106.636002,106.636002,35314000
2632,2022-06-17,106.535004,109.249496,105.628548,107.865501,107.865501,43516000
2633,2022-06-21,109.702003,112.672997,109.293503,112.014999,112.014999,39010000
2634,2022-06-22,111.163002,113.769501,110.724297,112.033997,112.033997,23922000
2635,2022-06-23,112.949997,113.196503,111.028999,112.684502,112.684502,24710000
2636,2022-06-24,113.602997,118.637497,113.602997,118.538002,118.538002,39122000
2637,2022-06-27,118.934998,119.25,116.000748,116.622498,116.622498,32840000
2638,2022-06-28,116.350998,117.856499,112.444,112.571503,112.571503,28232000
2639,2022-06-29,112.148499,113.664497,111.554001,112.2565,112.2565,18628000
2640,2022-06-30,110.499496,111.329803,107.309998,109.372498,109.372498,38046000
2641,2022-07-01,108.336998,109.806351,107.105003,109.081001,109.081001,31028000
2642,2022-07-05,107.514503,114.052597,106.249496,113.887001,113.887001,36398000
2643,2022-07-06,114.092003,116.351997,112.250504,115.213501,115.213501,28852000
2644,2022-07-07,116.008003,119.862,115.533997,119.306,119.306,32184000
2645,2022-07-08,117.550003,120.434998,117.514,120.168503,120.168503,29082000
2646,2022-07-11,118.650002,118.794502,116.234497,116.522499,116.522499,26718000
2647,2022-07-12,116.838501,117.849503,114.614998,114.849503,114.849503,24970000
2648,2022-07-13,112.639,115.156998,111.822998,112.186996,112.186996,38958000
2649,2022-07-14,110.825996,111.987503,109.3255,111.440002,111.440002,32366000
2650,2022-07-15,112.962997,114.000504,111.822502,112.766998,112.766998,34330000
2651,2022-07-18,113.440002,114.800003,109.300003,109.910004,109.910004,33354000
2652,2022-07-19,111.730003,114.809998,110.5,114.620003,114.620003,30992300
2653,2022-07-20,114.059998,116.330002,113.260002,114.699997,114.699997,26780100
